profile_id,steering_condition,model_key,n_essays,n_words_concat,cell,target_O,target_N,target_emo_sad,target_focusfuture,target_mental,target_certitude,target_fatigue,target_Affect,target_adverb,target_swear,obs_emo_sad,obs_focusfuture,obs_mental,obs_certitude,obs_fatigue,obs_Affect,obs_adverb,obs_swear,raw_mae,standardized_mae,scored
syn_0029,lex_fewshot,qwen3-32b,6,1221,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.16,3.29,0.0,2.06,1.32,7.33,8.15,1.23,0.6620634246203535,3.617168331040974,True
syn_0029,liwc_only,deepseek-v3,6,1027,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.48,4.99,0.0,3.65,1.06,5.95,12.96,0.86,1.4266865753796463,4.702437886847303,True
syn_0029,liwc_only,gpt-4o-mini,6,1167,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.6,3.0,0.0,2.31,0.43,6.34,7.8,0.0,0.4795634246203537,1.9813111883328722,True
syn_0029,liwc_only,qwen3-32b,6,1210,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.16,2.04,0.0,2.12,0.57,5.79,7.74,0.9,0.40206342462035366,1.5727421312297885,True
syn_0029,persona_liwc,deepseek-v3,6,1174,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.59,3.64,0.0,3.05,1.1,6.35,10.75,0.76,0.8629365753796464,3.9763229238502724,True
syn_0029,persona_liwc,gpt-4o-mini,6,1191,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.17,1.85,0.0,1.43,0.17,8.14,6.54,0.0,0.6120634246203537,0.9048072225700032,True
syn_0029,persona_liwc,qwen3-32b,6,1008,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.1,1.37,0.0,2.25,0.78,4.2,10.75,0.49,0.7679365753796463,2.3312980968507953,True
syn_0029,persona_only,deepseek-v3,6,1176,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.08,1.43,0.0,1.26,0.08,4.45,6.88,0.08,0.6695634246203537,0.9800924005260897,True
syn_0029,persona_only,gpt-4o-mini,6,1195,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.0,0.42,0.0,1.17,0.0,7.41,6.08,0.0,0.8070634246203536,1.5922824465835372,True
syn_0029,persona_only,qwen3-32b,6,1171,nan,65.0,47.492758902826495,0.14,1.95,0.04,1.8,0.1,6.45,8.796507396962829,0.34,0.08,1.01,0.0,0.59,0.17,4.7,7.8,0.0,0.6758134246203537,1.3505990228069167,True
syn_0030,lex_fewshot,deepseek-v3,6,1086,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.09,1.1,0.0,1.19,0.0,2.2,8.81,0.0,0.6435360921023644,0.8349888293617417,True
syn_0030,lex_fewshot,gpt-4o-mini,6,1151,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.09,1.65,0.0,0.87,0.09,4.86,7.98,0.0,0.4713319639865145,0.7785414812604323,True
syn_0030,lex_fewshot,qwen3-32b,6,897,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,0.55,0.0,0.22,0.11,2.33,7.31,0.0,0.4722860921023644,0.8680852915166262,True
syn_0030,liwc_only,deepseek-v3,6,1067,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,2.42,0.0,0.65,0.09,3.63,9.68,0.0,0.6535360921023643,1.0750043024968718,True
syn_0030,liwc_only,gpt-4o-mini,6,1135,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,1.5,0.0,0.88,0.18,5.19,7.21,0.0,0.41383196398651445,0.908267254783752,True
syn_0030,liwc_only,qwen3-32b,6,1971,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.3,2.08,0.05,0.25,0.3,4.21,9.07,0.0,0.6138319639865144,1.579322795834576,True
syn_0030,persona_liwc,deepseek-v3,6,1093,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,1.82,0.0,0.91,0.18,2.18,6.9,0.0,0.45603609210236445,1.0091523247667746,True
syn_0030,persona_liwc,gpt-4o-mini,6,1127,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,1.41,0.0,0.71,0.0,6.81,6.1,0.0,0.4539639078976356,0.5812032128179292,True
syn_0030,persona_liwc,qwen3-32b,6,1080,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,1.19,0.0,0.82,0.18,2.56,7.77,0.09,0.44353609210236433,0.893774017649849,True
syn_0030,persona_only,deepseek-v3,6,1239,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.08,0.48,0.0,1.2,0.4,5.52,7.6,0.08,0.6313319639865144,1.6785202941913095,True
syn_0030,persona_only,gpt-4o-mini,6,1147,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.09,0.43,0.0,1.21,0.0,6.49,6.06,0.0,0.5502139078976357,0.8699725642643672,True
syn_0030,persona_only,qwen3-32b,6,1109,nan,65.0,5.0,0.06,1.21,0.07,0.51,0.02,3.8338165124634,6.205527775644485,0.0,0.0,0.45,0.0,0.98,0.36,3.66,7.67,0.18,0.4397860921023644,1.4706468468858205,True
syn_0031,lex_fewshot,deepseek-v3,6,1092,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.18,2.75,0.0,3.03,0.09,3.94,8.26,0.18,0.8011571271554556,1.6438301789399203,True
syn_0031,lex_fewshot,gpt-4o-mini,6,1153,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.17,3.2,0.0,2.07,0.0,6.91,9.77,0.0,0.9700928728445444,1.4740696026216682,True
syn_0031,lex_fewshot,qwen3-32b,6,1650,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.48,1.69,0.0,1.63,0.48,5.06,8.67,0.12,0.48634287284454447,1.9234864829997926,True
syn_0031,liwc_only,deepseek-v3,6,1063,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.46,1.48,0.0,3.34,0.09,3.34,9.65,0.09,0.9638428728445446,1.8921004777523254,True
syn_0031,liwc_only,gpt-4o-mini,6,1159,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.17,2.5,0.0,1.38,0.0,6.3,7.6,0.0,0.4488428728445444,0.7252306667971125,True
syn_0031,liwc_only,qwen3-32b,6,986,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.2,0.9,0.0,1.2,0.0,4.5,6.8,0.0,0.25259287284454446,0.4997547029293062,True
syn_0031,persona_liwc,deepseek-v3,6,1173,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.42,2.54,0.0,2.63,0.08,4.49,8.73,0.17,0.7424071271554556,1.6839988713373892,True
syn_0031,persona_liwc,gpt-4o-mini,6,1140,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.26,1.49,0.0,1.66,0.09,8.05,8.22,0.0,0.6763428728445445,1.0478221831275394,True
syn_0031,persona_liwc,qwen3-32b,6,1264,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.08,1.57,0.08,1.25,0.16,5.32,7.75,0.23,0.23990712715545562,0.6670125412536452,True
syn_0031,persona_only,deepseek-v3,6,1211,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.25,0.9,0.0,1.15,0.08,5.16,7.3,0.0,0.25509287284454446,0.7347246800575287,True
syn_0031,persona_only,gpt-4o-mini,6,1180,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.25,0.76,0.08,0.76,0.0,7.25,5.64,0.0,0.5425928728445444,0.8774422826364477,True
syn_0031,persona_only,qwen3-32b,6,1278,nan,41.0,61.0,0.13,1.42,0.1,1.33,0.0,5.24,6.47,0.1307429827563555,0.0,0.7,0.08,0.93,0.39,5.56,7.65,0.31,0.4174071271554556,1.5691945188757792,True
syn_0032,lex_fewshot,deepseek-v3,6,1078,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.28,2.39,0.0,3.87,1.29,4.97,10.41,0.09,1.1913197434945029,4.508809682633247,True
syn_0032,lex_fewshot,gpt-4o-mini,6,1150,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.0,2.25,0.0,2.25,0.69,5.55,8.06,0.0,0.5188197434945028,2.1456608215812416,True
syn_0032,lex_fewshot,qwen3-32b,6,1058,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.09,2.05,0.0,1.87,0.75,5.5,8.02,0.93,0.5071510306747296,2.2288813379020453,True
syn_0032,liwc_only,deepseek-v3,6,1171,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.09,2.04,0.0,4.09,1.28,4.68,8.68,0.09,0.9700697434945027,4.083645217108723,True
syn_0032,liwc_only,gpt-4o-mini,6,1148,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.0,1.82,0.0,1.74,0.61,6.25,6.86,0.0,0.24159896932527047,1.598045767342261,True
syn_0032,liwc_only,qwen3-32b,6,1324,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.3,1.79,0.07,2.02,1.57,5.46,8.67,0.0,0.6463197434945027,4.049341907307735,True
syn_0032,persona_liwc,deepseek-v3,6,1171,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.0,2.36,0.0,3.04,1.1,4.05,8.85,0.08,0.9588197434945027,3.5253719091693627,True
syn_0032,persona_liwc,gpt-4o-mini,6,1122,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.18,1.42,0.0,1.33,0.0,7.62,6.47,0.0,0.40409896932527034,0.919553813169828,True
syn_0032,persona_liwc,qwen3-32b,6,1152,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.09,1.11,0.0,1.37,0.69,4.2,7.46,0.26,0.4861802565054972,1.8844436408624594,True
syn_0032,persona_only,deepseek-v3,6,1188,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.0,0.58,0.0,0.83,0.0,4.73,7.71,0.08,0.5403489693252703,1.156730863833791,True
syn_0032,persona_only,gpt-4o-mini,6,1182,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.08,0.93,0.0,1.43,0.0,6.99,5.39,0.0,0.4540989693252704,0.8763446678992506,True
syn_0032,persona_only,qwen3-32b,6,1744,nan,50.0,14.0,0.05,1.25,0.13,1.8611169033230703,0.08,6.02,6.81,0.2516748512790923,0.06,0.97,0.0,0.46,0.17,5.42,8.33,0.11,0.5215989693252703,1.1362496595950735,True
syn_0033,lex_fewshot,deepseek-v3,6,1091,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.27,0.54,0.0,1.36,0.09,7.88,8.06,2.17,0.8177459797975899,1.636999502137689,True
syn_0033,lex_fewshot,gpt-4o-mini,6,1140,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.0,1.4,0.0,0.7,0.35,6.47,7.17,0.61,0.45149597979758976,1.2422233002213119,True
syn_0033,lex_fewshot,qwen3-32b,6,1518,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.19,1.1,0.0,1.04,0.26,7.28,7.54,1.82,0.5352459797975899,1.3825196771635286,True
syn_0033,liwc_only,deepseek-v3,6,1196,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.33,1.16,0.0,0.83,0.33,7.71,6.63,2.4,0.5902459797975897,1.8898545691284079,True
syn_0033,liwc_only,gpt-4o-mini,6,1153,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.09,1.3,0.0,1.47,0.17,6.22,6.56,0.35,0.39149597979758977,0.7899927922026793,True
syn_0033,liwc_only,qwen3-32b,6,1511,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.2,1.06,0.0,0.99,0.33,7.68,7.28,1.59,0.5327459797975898,1.460499298037219,True
syn_0033,persona_liwc,deepseek-v3,6,1121,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.35,1.14,0.0,1.14,0.62,7.39,6.42,1.32,0.42399597979758974,2.060434791621434,True
syn_0033,persona_liwc,gpt-4o-mini,6,1157,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.09,0.43,0.0,0.86,0.17,8.25,6.36,0.09,0.46524597979758997,0.9314735204644456,True
syn_0033,persona_liwc,qwen3-32b,6,1524,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.52,1.17,0.0,0.19,0.26,9.6,6.1,1.88,0.7914959797975898,2.1091050750232014,True
syn_0033,persona_only,deepseek-v3,6,1223,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.32,0.57,0.0,1.46,0.24,6.8,6.47,0.08,0.4239959797975898,1.33892595513342,True
syn_0033,persona_only,gpt-4o-mini,6,1186,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.08,1.17,0.0,0.67,0.08,7.59,5.34,0.0,0.19774597979758976,0.46144037403544547,True
syn_0033,persona_only,qwen3-32b,6,1746,nan,95.0,67.31253834377128,0.08,1.12,0.07,0.99,0.06,7.05,5.2580321616192816,0.5,0.23,0.91,0.0,0.8,0.11,5.75,7.97,0.06,0.6402459797975898,1.0362041377938251,True
syn_0034,lex_fewshot,deepseek-v3,6,1026,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.1,1.06,0.0,4.07,0.19,4.36,11.71,0.48,1.1225,2.1376693130828084,True
syn_0034,lex_fewshot,gpt-4o-mini,6,1099,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.0,0.82,0.0,2.27,0.09,4.81,8.44,0.0,0.37,0.7316088000345089,True
syn_0034,lex_fewshot,qwen3-32b,6,1727,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.41,0.93,0.0,2.44,0.35,5.45,8.47,0.12,0.3900000000000001,1.6644915146324408,True
syn_0034,liwc_only,deepseek-v3,6,1196,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.33,0.66,0.0,5.12,0.33,4.13,11.65,0.0,1.2862500000000001,2.981380965062137,True
syn_0034,liwc_only,gpt-4o-mini,6,1152,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.09,0.52,0.0,1.21,0.35,5.44,7.51,0.0,0.17625000000000002,0.9114280779884558,True
syn_0034,liwc_only,qwen3-32b,6,976,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.2,0.4,0.0,2.42,0.51,6.16,8.79,0.3,0.4837499999999999,1.9086617379790773,True
syn_0034,persona_liwc,deepseek-v3,6,1091,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.09,1.0,0.0,4.0,0.45,4.37,10.74,0.0,1.0,2.48278278879057,True
syn_0034,persona_liwc,gpt-4o-mini,6,1137,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.0,1.49,0.0,1.23,0.0,7.19,6.75,0.0,0.45125000000000004,0.7337972950401359,True
syn_0034,persona_liwc,qwen3-32b,6,963,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.1,0.1,0.0,2.58,0.1,3.4,8.56,0.0,0.6862500000000001,1.246442829086745,True
syn_0034,persona_only,deepseek-v3,6,1139,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.26,1.13,0.0,1.39,0.09,5.49,6.02,0.0,0.37875000000000003,0.7996266479077747,True
syn_0034,persona_only,gpt-4o-mini,6,1160,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.0,0.34,0.0,0.43,0.0,5.26,5.09,0.0,0.5687500000000001,0.9445793840420766,True
syn_0034,persona_only,qwen3-32b,6,1277,nan,15.0,26.0,0.03,0.78,0.0,1.13,0.06,5.7,7.79,0.18,0.0,1.24,0.0,0.7,0.23,4.8,7.66,0.31,0.28125,0.8316793265921406,True
syn_0035,lex_fewshot,deepseek-v3,6,1089,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.64,2.55,0.09,2.55,1.37,6.47,9.29,0.82,0.9436424144474945,4.692136633875036,True
syn_0035,lex_fewshot,gpt-4o-mini,6,1157,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.86,1.47,0.0,1.81,0.69,6.64,6.64,0.09,0.4261424144474947,2.703230127049423,True
syn_0035,lex_fewshot,qwen3-32b,6,1058,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.47,1.03,0.0,0.84,0.84,4.22,9.56,0.37,0.7951075855525054,2.7416903278638474,True
syn_0035,liwc_only,deepseek-v3,6,1098,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.36,1.43,0.0,2.42,0.99,6.0,10.75,0.36,0.8470496697539674,3.2418861786741773,True
syn_0035,liwc_only,gpt-4o-mini,6,1154,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.6,1.73,0.17,1.64,0.78,5.87,8.71,0.0,0.5807996697539676,2.7221445407748006,True
syn_0035,liwc_only,qwen3-32b,6,1581,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.25,1.01,0.0,0.82,1.07,6.11,8.5,0.13,0.46010758555250525,2.780229195653831,True
syn_0035,persona_liwc,deepseek-v3,6,1133,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.17,1.66,0.0,1.39,1.22,5.75,10.37,0.26,0.7482996697539674,3.245894165785122,True
syn_0035,persona_liwc,gpt-4o-mini,6,1177,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.25,1.87,0.0,1.53,0.68,8.14,8.74,0.08,0.7248924144474949,2.321093037974621,True
syn_0035,persona_liwc,qwen3-32b,6,1651,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.18,0.96,0.0,0.6,0.9,4.7,8.43,0.0,0.6476075855525053,2.6091851736326377,True
syn_0035,persona_only,deepseek-v3,6,1184,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.17,1.67,0.0,1.09,0.33,4.94,5.61,0.0,0.48704966975396746,1.2127139891968808,True
syn_0035,persona_only,gpt-4o-mini,6,1173,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.08,0.42,0.0,0.76,0.0,6.6,7.62,0.0,0.3492003302460325,0.9194826805402335,True
syn_0035,persona_only,qwen3-32b,6,912,nan,15.0,53.0,0.14,1.31,0.15,1.062231663194151,0.07,6.258629021225891,7.0,0.36,0.11,1.09,0.0,0.54,0.22,5.88,7.94,0.0,0.34385758555250534,0.9701821175902032,True
syn_0036,lex_fewshot,deepseek-v3,6,1117,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.09,2.31,0.0,2.66,0.09,3.11,9.5,0.09,0.9476169680930553,1.5980432042398833,True
syn_0036,lex_fewshot,gpt-4o-mini,6,1102,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.09,1.54,0.0,1.72,0.09,4.62,9.34,0.0,0.5288669680930552,0.887438829582103,True
syn_0036,lex_fewshot,qwen3-32b,6,839,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.12,1.53,0.0,1.41,0.0,3.53,8.72,0.12,0.5576169680930554,0.7039576564509238,True
syn_0036,liwc_only,deepseek-v3,6,1115,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.27,2.14,0.0,2.76,0.18,4.54,7.56,0.18,0.5626169680930552,1.6569065404810173,True
syn_0036,liwc_only,gpt-4o-mini,6,1124,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.0,2.13,0.0,1.07,0.09,6.76,5.96,0.0,0.4401169680930551,0.8700466660736769,True
syn_0036,liwc_only,qwen3-32b,6,1625,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.37,1.03,0.06,1.16,0.18,3.9,7.43,0.0,0.44238303190694483,1.2725170622713744,True
syn_0036,persona_liwc,deepseek-v3,6,1224,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.32,1.62,0.0,1.46,0.08,3.73,8.44,0.0,0.5376169680930553,1.0571015567492952,True
syn_0036,persona_liwc,gpt-4o-mini,6,1145,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.0,1.04,0.09,0.87,0.0,7.74,5.91,0.0,0.5098830319069447,0.6435720270405456,True
syn_0036,persona_liwc,qwen3-32b,6,1016,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.0,1.84,0.0,1.17,0.19,3.4,6.6,0.0,0.4688669680930552,1.0009345976686328,True
syn_0036,persona_only,deepseek-v3,6,1213,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.16,0.41,0.08,1.06,0.0,4.57,7.26,0.08,0.3711330319069448,0.765821035590727,True
syn_0036,persona_only,gpt-4o-mini,6,1164,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.09,0.94,0.09,0.68,0.0,5.72,5.21,0.0,0.39238303190694473,0.7240993702169407,True
syn_0036,persona_only,qwen3-32b,6,1040,nan,76.0,8.0,0.0,1.3390642552555585,0.1,1.48,0.0,5.66,6.93,0.06,0.0,0.47,0.0,1.04,0.09,4.83,7.58,0.19,0.38863303190694487,0.8689382719520158,True
syn_0037,lex_fewshot,deepseek-v3,6,1114,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.18,2.05,0.0,1.25,0.98,4.0,11.3,0.36,1.1850173490623714,3.5951592749358774,True
syn_0037,lex_fewshot,gpt-4o-mini,6,1157,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.95,2.84,0.0,1.12,0.52,6.12,9.4,0.0,1.1612673490623717,3.5511030018205934,True
syn_0037,lex_fewshot,qwen3-32b,6,1152,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.34,0.86,0.09,0.6,1.03,4.38,10.57,0.17,0.9875173490623715,3.456110119823424,True
syn_0037,liwc_only,deepseek-v3,6,1160,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.94,2.13,0.0,1.62,1.11,5.12,10.83,0.26,1.2287673490623714,4.717545788338777,True
syn_0037,liwc_only,gpt-4o-mini,6,1199,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,1.17,2.83,0.0,1.17,0.67,6.99,9.49,0.0,1.3325173490623716,4.223494894031823,True
syn_0037,liwc_only,qwen3-32b,6,1340,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.74,1.85,0.0,0.81,0.74,5.18,9.25,0.22,0.8362673490623714,3.188324984918624,True
syn_0037,persona_liwc,deepseek-v3,6,1242,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.48,1.6,0.0,1.6,0.8,4.23,9.82,0.08,0.9912673490623715,3.358672984815032,True
syn_0037,persona_liwc,gpt-4o-mini,6,1174,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.42,2.21,0.0,1.1,0.42,6.2,9.09,0.0,0.9725173490623714,2.522922213546781,True
syn_0037,persona_liwc,qwen3-32b,6,1196,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.33,1.41,0.0,0.75,0.83,5.05,9.27,0.0,0.7600173490623714,2.869104871919844,True
syn_0037,persona_only,deepseek-v3,6,1061,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.28,0.56,0.0,1.21,0.09,4.29,7.0,0.0,0.5737673490623715,1.4336768873621195,True
syn_0037,persona_only,gpt-4o-mini,6,1181,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.0,0.67,0.0,0.67,0.08,6.06,7.82,0.0,0.7075173490623714,1.5524866025808666,True
syn_0037,persona_only,qwen3-32b,6,1101,nan,9.0,22.0,0.21,1.46,0.8801387924989718,0.6,0.09,4.8,5.7,0.32,0.0,0.81,0.0,0.81,0.45,4.75,7.71,0.0,0.5862673490623713,2.1735883563501304,True
syn_0038,lex_fewshot,deepseek-v3,6,1156,nan,15.0,66.0,0.1,1.27,0.3,0.67,0.2,5.09,6.203172981503823,0.22,0.0,2.15,0.0,1.38,0.95,4.22,9.9,0.0,0.9408533773120222,2.9793324264319363,True
syn_0038,lex_fewshot,gpt-4o-mini,6,1143,nan,15.0,66.0,0.1,1.27,0.3,0.67,0.2,5.09,6.203172981503823,0.22,0.0,2.01,0.0,1.4,0.52,5.33,8.82,0.0,0.6583533773120223,1.8525881529181607,True
