plan_id,profile_id,cell,content,steering_condition,repetition,model_key,target_O,target_N,pred_O,pred_N,err_O,err_N,n_words,standardized_mae
deepseek-v3__syn_0006__difficult_decision__lex_fewshot__r0,syn_0006,,difficult_decision,lex_fewshot,0,deepseek-v3,41.0,43.0,43.50975,45.280807,2.5097503662109375,2.2808074951171875,182,4.738129847583519
deepseek-v3__syn_0006__daily_life_change__persona_only__r0,syn_0006,,daily_life_change,persona_only,0,deepseek-v3,41.0,43.0,40.31669,64.67409,-0.6833114624023438,21.674087524414062,186,1.5689055347649
deepseek-v3__syn_0006__difficult_decision__persona_liwc__r0,syn_0006,,difficult_decision,persona_liwc,0,deepseek-v3,41.0,43.0,36.546196,37.647324,-4.453804016113281,-5.3526763916015625,181,5.34705187979048
deepseek-v3__syn_0006__daily_life_change__persona_liwc__r0,syn_0006,,daily_life_change,persona_liwc,0,deepseek-v3,41.0,43.0,40.430954,67.55802,-0.5690460205078125,24.558021545410156,193,2.02615281274275
deepseek-v3__syn_0006__meaningful_relationship__persona_only__r0,syn_0006,,meaningful_relationship,persona_only,0,deepseek-v3,41.0,43.0,49.15518,47.344147,8.155181884765625,4.344146728515625,230,0.7969469353313888
deepseek-v3__syn_0006__daily_life_change__lex_fewshot__r0,syn_0006,,daily_life_change,lex_fewshot,0,deepseek-v3,41.0,43.0,39.030884,65.93242,-1.9691162109375,22.932418823242188,186,2.6872252171427125
deepseek-v3__syn_0006__meaningful_relationship__lex_fewshot__r0,syn_0006,,meaningful_relationship,lex_fewshot,0,deepseek-v3,41.0,43.0,71.15597,50.113194,30.155967712402344,7.113193511962891,155,4.466775405540908
qwen3-32b__syn_0005__meaningful_relationship__lex_fewshot__r0,syn_0005,,meaningful_relationship,lex_fewshot,0,qwen3-32b,8.0,15.0,67.67336,47.178947,59.673362731933594,32.17894744873047,166,0.5188297343863056
deepseek-v3__syn_0006__childhood_memory__persona_only__r0,syn_0006,,childhood_memory,persona_only,0,deepseek-v3,41.0,43.0,70.89641,58.467834,29.896408081054688,15.46783447265625,212,1.2996436850812654
deepseek-v3__syn_0006__childhood_memory__lex_fewshot__r0,syn_0006,,childhood_memory,lex_fewshot,0,deepseek-v3,41.0,43.0,56.329407,77.15144,15.32940673828125,34.15144348144531,210,6.986621494503316
deepseek-v3__syn_0006__turning_point__persona_only__r0,syn_0006,,turning_point,persona_only,0,deepseek-v3,41.0,43.0,60.001213,47.299633,19.00121307373047,4.299633026123047,206,1.4391371853889805
deepseek-v3__syn_0006__turning_point__liwc_only__r0,syn_0006,,turning_point,liwc_only,0,deepseek-v3,41.0,43.0,42.24383,64.11592,1.2438316345214844,21.115921020507812,199,4.02041658843408
deepseek-v3__syn_0006__turning_point__persona_liwc__r0,syn_0006,,turning_point,persona_liwc,0,deepseek-v3,41.0,43.0,51.84787,52.01461,10.847869873046875,9.014610290527344,237,4.221317706976204
deepseek-v3__syn_0006__turning_point__lex_fewshot__r0,syn_0006,,turning_point,lex_fewshot,0,deepseek-v3,41.0,43.0,51.336872,68.94667,10.336872100830078,25.946670532226562,173,7.15773909162682
qwen3-32b__syn_0006__memorable_journey__lex_fewshot__r0,syn_0006,,memorable_journey,lex_fewshot,0,qwen3-32b,41.0,43.0,58.03884,52.882954,17.038841247558594,9.882953643798828,147,5.637521373995233
qwen3-32b__syn_0006__memorable_journey__persona_only__r0,syn_0006,,memorable_journey,persona_only,0,qwen3-32b,41.0,43.0,62.089424,57.11507,21.08942413330078,14.115070343017578,182,0.7969112513156973
qwen3-32b__syn_0006__difficult_decision__lex_fewshot__r0,syn_0006,,difficult_decision,lex_fewshot,0,qwen3-32b,41.0,43.0,62.7032,53.61208,21.703201293945312,10.612079620361328,30,1.8149524832228632
qwen3-32b__syn_0006__memorable_journey__liwc_only__r0,syn_0006,,memorable_journey,liwc_only,0,qwen3-32b,41.0,43.0,50.803432,56.4153,9.80343246459961,13.415298461914062,179,3.246996550394837
qwen3-32b__syn_0006__difficult_decision__persona_only__r0,syn_0006,,difficult_decision,persona_only,0,qwen3-32b,41.0,43.0,57.27575,62.11441,16.27574920654297,19.114410400390625,204,2.183921297543534
qwen3-32b__syn_0006__daily_life_change__liwc_only__r0,syn_0006,,daily_life_change,liwc_only,0,qwen3-32b,41.0,43.0,36.992794,52.045467,-4.007205963134766,9.045467376708984,131,3.165322302309848
qwen3-32b__syn_0006__difficult_decision__liwc_only__r0,syn_0006,,difficult_decision,liwc_only,0,qwen3-32b,41.0,43.0,45.923782,56.4149,4.9237823486328125,13.414901733398438,18,4.999792331866969
qwen3-32b__syn_0006__daily_life_change__persona_only__r0,syn_0006,,daily_life_change,persona_only,0,qwen3-32b,41.0,43.0,52.17429,50.93099,11.17428970336914,7.930988311767578,180,1.2954365455228234
qwen3-32b__syn_0006__difficult_decision__persona_liwc__r0,syn_0006,,difficult_decision,persona_liwc,0,qwen3-32b,41.0,43.0,44.576717,53.838177,3.5767173767089844,10.838176727294922,200,2.596663368491948
qwen3-32b__syn_0006__daily_life_change__persona_liwc__r0,syn_0006,,daily_life_change,persona_liwc,0,qwen3-32b,41.0,43.0,48.974884,64.50034,7.974884033203125,21.500343322753906,215,2.8636375511612027
qwen3-32b__syn_0006__meaningful_relationship__lex_fewshot__r0,syn_0006,,meaningful_relationship,lex_fewshot,0,qwen3-32b,41.0,43.0,50.81262,43.15344,9.812618255615234,0.15343856811523438,534,9.557504471821176
qwen3-32b__syn_0006__meaningful_relationship__persona_only__r0,syn_0006,,meaningful_relationship,persona_only,0,qwen3-32b,41.0,43.0,51.27553,54.254826,10.275531768798828,11.254825592041016,226,0.7564384807360165
qwen3-32b__syn_0006__childhood_memory__persona_only__r0,syn_0006,,childhood_memory,persona_only,0,qwen3-32b,41.0,43.0,83.5885,52.61469,42.5885009765625,9.614688873291016,205,0.9747807988757426
qwen3-32b__syn_0006__meaningful_relationship__liwc_only__r0,syn_0006,,meaningful_relationship,liwc_only,0,qwen3-32b,41.0,43.0,70.624535,53.697086,29.624534606933594,10.697086334228516,52,3.6003091269236345
qwen3-32b__syn_0006__memorable_journey__persona_liwc__r0,syn_0006,,memorable_journey,persona_liwc,0,qwen3-32b,41.0,43.0,61.349827,43.729088,20.34982681274414,0.7290878295898438,180,1.383986158342076
qwen3-32b__syn_0006__daily_life_change__lex_fewshot__r0,syn_0006,,daily_life_change,lex_fewshot,0,qwen3-32b,41.0,43.0,52.619007,67.18664,11.619007110595703,24.18663787841797,210,2.9041358556765693
qwen3-32b__syn_0006__meaningful_relationship__persona_liwc__r0,syn_0006,,meaningful_relationship,persona_liwc,0,qwen3-32b,41.0,43.0,40.90073,47.304096,-0.09926986694335938,4.304096221923828,185,6.192912342041474
qwen3-32b__syn_0006__turning_point__persona_only__r0,syn_0006,,turning_point,persona_only,0,qwen3-32b,41.0,43.0,42.65346,56.918774,1.6534614562988281,13.918773651123047,207,1.0927683153898635
qwen3-32b__syn_0006__childhood_memory__liwc_only__r0,syn_0006,,childhood_memory,liwc_only,0,qwen3-32b,41.0,43.0,61.433167,57.17704,20.43316650390625,14.177040100097656,168,5.320620747819647
qwen3-32b__syn_0006__turning_point__lex_fewshot__r0,syn_0006,,turning_point,lex_fewshot,0,qwen3-32b,41.0,43.0,55.73515,44.412983,14.735149383544922,1.4129829406738281,547,6.745654994228039
gpt-4o-mini__syn_0006__memorable_journey__persona_only__r0,syn_0006,,memorable_journey,persona_only,0,gpt-4o-mini,41.0,43.0,72.005066,60.065445,31.00506591796875,17.065444946289062,205,1.063483511421443
qwen3-32b__syn_0006__turning_point__persona_liwc__r0,syn_0006,,turning_point,persona_liwc,0,qwen3-32b,41.0,43.0,60.512566,52.567528,19.51256561279297,9.567527770996094,210,3.7851661444472566
gpt-4o-mini__syn_0006__memorable_journey__liwc_only__r0,syn_0006,,memorable_journey,liwc_only,0,gpt-4o-mini,41.0,43.0,58.17681,53.598145,17.17681121826172,10.59814453125,200,2.4356968430417467
gpt-4o-mini__syn_0006__memorable_journey__persona_liwc__r0,syn_0006,,memorable_journey,persona_liwc,0,gpt-4o-mini,41.0,43.0,64.77565,58.129772,23.775650024414062,15.129772186279297,196,3.1312155464213944
gpt-4o-mini__syn_0006__memorable_journey__lex_fewshot__r0,syn_0006,,memorable_journey,lex_fewshot,0,gpt-4o-mini,41.0,43.0,62.46705,63.33201,21.46704864501953,20.332008361816406,193,3.023709048221509
gpt-4o-mini__syn_0006__difficult_decision__persona_only__r0,syn_0006,,difficult_decision,persona_only,0,gpt-4o-mini,41.0,43.0,47.403053,40.631966,6.403053283691406,-2.3680343627929688,180,2.5284927577082943
gpt-4o-mini__syn_0006__difficult_decision__persona_liwc__r0,syn_0006,,difficult_decision,persona_liwc,0,gpt-4o-mini,41.0,43.0,39.704216,56.10797,-1.2957839965820312,13.10797119140625,195,2.1731499732775386
gpt-4o-mini__syn_0006__difficult_decision__liwc_only__r0,syn_0006,,difficult_decision,liwc_only,0,gpt-4o-mini,41.0,43.0,46.34567,56.47321,5.345668792724609,13.473209381103516,207,2.932686267814623
gpt-4o-mini__syn_0006__difficult_decision__lex_fewshot__r0,syn_0006,,difficult_decision,lex_fewshot,0,gpt-4o-mini,41.0,43.0,44.266098,57.83542,3.2660980224609375,14.835418701171875,181,2.6387845287549334
gpt-4o-mini__syn_0006__daily_life_change__persona_only__r0,syn_0006,,daily_life_change,persona_only,0,gpt-4o-mini,41.0,43.0,51.898132,46.756813,10.89813232421875,3.7568130493164062,203,1.061977013442462
gpt-4o-mini__syn_0006__daily_life_change__liwc_only__r0,syn_0006,,daily_life_change,liwc_only,0,gpt-4o-mini,41.0,43.0,39.443188,59.9663,-1.5568122863769531,16.96630096435547,189,2.4968388974916995
gpt-4o-mini__syn_0006__daily_life_change__persona_liwc__r0,syn_0006,,daily_life_change,persona_liwc,0,gpt-4o-mini,41.0,43.0,59.08126,59.944374,18.081260681152344,16.944374084472656,190,2.2212017460607187
gpt-4o-mini__syn_0006__meaningful_relationship__persona_only__r0,syn_0006,,meaningful_relationship,persona_only,0,gpt-4o-mini,41.0,43.0,36.650326,46.434437,-4.349674224853516,3.434436798095703,192,1.286436513972411
gpt-4o-mini__syn_0006__daily_life_change__lex_fewshot__r0,syn_0006,,daily_life_change,lex_fewshot,0,gpt-4o-mini,41.0,43.0,47.794956,54.50011,6.794956207275391,11.500110626220703,189,4.504367123680524
gpt-4o-mini__syn_0006__meaningful_relationship__liwc_only__r0,syn_0006,,meaningful_relationship,liwc_only,0,gpt-4o-mini,41.0,43.0,56.607296,56.56124,15.607295989990234,13.561241149902344,204,3.285884932673622
gpt-4o-mini__syn_0006__meaningful_relationship__persona_liwc__r0,syn_0006,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,41.0,43.0,31.851618,65.44643,-9.148382186889648,22.446426391601562,186,3.703739430149473
gpt-4o-mini__syn_0006__meaningful_relationship__lex_fewshot__r0,syn_0006,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,41.0,43.0,46.415195,74.5865,5.415195465087891,31.586502075195312,206,3.741936554497883
gpt-4o-mini__syn_0006__childhood_memory__persona_only__r0,syn_0006,,childhood_memory,persona_only,0,gpt-4o-mini,41.0,43.0,66.928764,79.96925,25.92876434326172,36.96925354003906,201,1.1983476665178965
gpt-4o-mini__syn_0006__childhood_memory__liwc_only__r0,syn_0006,,childhood_memory,liwc_only,0,gpt-4o-mini,41.0,43.0,69.392815,61.83827,28.39281463623047,18.838268280029297,198,3.761115882156644
gpt-4o-mini__syn_0006__childhood_memory__persona_liwc__r0,syn_0006,,childhood_memory,persona_liwc,0,gpt-4o-mini,41.0,43.0,60.953316,60.796875,19.95331573486328,17.796875,206,2.7980169591757535
gpt-4o-mini__syn_0006__childhood_memory__lex_fewshot__r0,syn_0006,,childhood_memory,lex_fewshot,0,gpt-4o-mini,41.0,43.0,64.24527,40.741096,23.245269775390625,-2.2589035034179688,213,1.757592405739606
gpt-4o-mini__syn_0006__turning_point__persona_only__r0,syn_0006,,turning_point,persona_only,0,gpt-4o-mini,41.0,43.0,86.736404,58.004154,45.73640441894531,15.004154205322266,207,1.973831153750649
gpt-4o-mini__syn_0006__turning_point__lex_fewshot__r0,syn_0006,,turning_point,lex_fewshot,0,gpt-4o-mini,41.0,43.0,60.11929,62.86474,19.11928939819336,19.86473846435547,201,3.105235831082955
gpt-4o-mini__syn_0006__turning_point__persona_liwc__r0,syn_0006,,turning_point,persona_liwc,0,gpt-4o-mini,41.0,43.0,55.26319,67.44631,14.263191223144531,24.446311950683594,190,2.443969546934217
qwen3-32b__syn_0006__childhood_memory__lex_fewshot__r0,syn_0006,,childhood_memory,lex_fewshot,0,qwen3-32b,41.0,43.0,59.395638,34.65935,18.39563751220703,-8.340648651123047,161,1.7371654615443175
gpt-4o-mini__syn_0006__turning_point__liwc_only__r0,syn_0006,,turning_point,liwc_only,0,gpt-4o-mini,41.0,43.0,55.64881,53.97295,14.648811340332031,10.972949981689453,201,1.9936957181029793
deepseek-v3__syn_0007__memorable_journey__persona_only__r0,syn_0007,,memorable_journey,persona_only,0,deepseek-v3,1.0,61.0,79.510376,55.915333,78.5103759765625,-5.084667205810547,194,2.38473014486045
qwen3-32b__syn_0006__turning_point__liwc_only__r0,syn_0006,,turning_point,liwc_only,0,qwen3-32b,41.0,43.0,54.852306,53.430042,13.852306365966797,10.430042266845703,187,2.9303594001214632
deepseek-v3__syn_0007__memorable_journey__lex_fewshot__r0,syn_0007,,memorable_journey,lex_fewshot,0,deepseek-v3,1.0,61.0,71.75298,58.41824,70.75298309326172,-2.5817604064941406,174,5.37485789186853
qwen3-32b__syn_0006__childhood_memory__persona_liwc__r0,syn_0006,,childhood_memory,persona_liwc,0,qwen3-32b,41.0,43.0,62.08107,65.99452,21.081069946289062,22.994522094726562,289,3.8556941994189575
deepseek-v3__syn_0007__difficult_decision__persona_only__r0,syn_0007,,difficult_decision,persona_only,0,deepseek-v3,1.0,61.0,42.391354,63.146973,41.391353607177734,2.14697265625,209,1.53206913415633
deepseek-v3__syn_0007__memorable_journey__persona_liwc__r0,syn_0007,,memorable_journey,persona_liwc,0,deepseek-v3,1.0,61.0,67.26666,59.90888,66.26666259765625,-1.0911216735839844,211,5.927072344445023
deepseek-v3__syn_0007__difficult_decision__liwc_only__r0,syn_0007,,difficult_decision,liwc_only,0,deepseek-v3,1.0,61.0,48.7217,52.72893,47.72169876098633,-8.271068572998047,191,4.803167824501438
deepseek-v3__syn_0007__daily_life_change__persona_only__r0,syn_0007,,daily_life_change,persona_only,0,deepseek-v3,1.0,61.0,34.028694,54.73744,33.02869415283203,-6.262561798095703,161,2.4267927548412964
deepseek-v3__syn_0007__difficult_decision__lex_fewshot__r0,syn_0007,,difficult_decision,lex_fewshot,0,deepseek-v3,1.0,61.0,57.39425,40.801914,56.394248962402344,-20.19808578491211,194,3.615570756219468
deepseek-v3__syn_0007__daily_life_change__persona_liwc__r0,syn_0007,,daily_life_change,persona_liwc,0,deepseek-v3,1.0,61.0,38.068226,65.984825,37.0682258605957,4.984825134277344,148,7.221113403150071
deepseek-v3__syn_0007__meaningful_relationship__persona_only__r0,syn_0007,,meaningful_relationship,persona_only,0,deepseek-v3,1.0,61.0,46.076546,64.13286,45.07654571533203,3.1328582763671875,194,2.316303851345731
deepseek-v3__syn_0007__daily_life_change__lex_fewshot__r0,syn_0007,,daily_life_change,lex_fewshot,0,deepseek-v3,1.0,61.0,52.80123,62.46264,51.801231384277344,1.4626388549804688,163,4.3428182568300695
deepseek-v3__syn_0007__meaningful_relationship__liwc_only__r0,syn_0007,,meaningful_relationship,liwc_only,0,deepseek-v3,1.0,61.0,57.19758,60.796024,56.19757843017578,-0.20397567749023438,188,4.858029438711563
deepseek-v3__syn_0007__childhood_memory__persona_only__r0,syn_0007,,childhood_memory,persona_only,0,deepseek-v3,1.0,61.0,47.551983,65.82283,46.55198287963867,4.8228302001953125,184,2.066921224791728
deepseek-v3__syn_0007__meaningful_relationship__lex_fewshot__r0,syn_0007,,meaningful_relationship,lex_fewshot,0,deepseek-v3,1.0,61.0,57.034897,59.13551,56.03489685058594,-1.8644905090332031,209,6.671386176553594
deepseek-v3__syn_0007__childhood_memory__persona_liwc__r0,syn_0007,,childhood_memory,persona_liwc,0,deepseek-v3,1.0,61.0,51.667797,71.34917,50.66779708862305,10.349166870117188,203,3.886567943593476
deepseek-v3__syn_0007__turning_point__persona_only__r0,syn_0007,,turning_point,persona_only,0,deepseek-v3,1.0,61.0,52.850807,51.888382,51.850807189941406,-9.111618041992188,197,2.4724681141261056
deepseek-v3__syn_0007__childhood_memory__lex_fewshot__r0,syn_0007,,childhood_memory,lex_fewshot,0,deepseek-v3,1.0,61.0,53.717247,75.38091,52.717247009277344,14.380912780761719,197,3.967870410906486
deepseek-v3__syn_0007__turning_point__persona_liwc__r0,syn_0007,,turning_point,persona_liwc,0,deepseek-v3,1.0,61.0,62.689068,46.39422,61.68906784057617,-14.605781555175781,217,4.328517852043734
deepseek-v3__syn_0007__turning_point__lex_fewshot__r0,syn_0007,,turning_point,lex_fewshot,0,deepseek-v3,1.0,61.0,56.170742,64.071815,55.17074203491211,3.0718154907226562,180,3.7216584653256928
deepseek-v3__syn_0007__turning_point__liwc_only__r0,syn_0007,,turning_point,liwc_only,0,deepseek-v3,1.0,61.0,54.446365,59.919777,53.44636535644531,-1.0802230834960938,191,3.6146613354471455
qwen3-32b__syn_0007__difficult_decision__liwc_only__r0,syn_0007,,difficult_decision,liwc_only,0,qwen3-32b,1.0,61.0,44.10067,52.227787,43.100669860839844,-8.772212982177734,168,1.6277188679700791
qwen3-32b__syn_0007__memorable_journey__persona_only__r0,syn_0007,,memorable_journey,persona_only,0,qwen3-32b,1.0,61.0,61.646767,63.068306,60.646766662597656,2.0683059692382812,195,2.3898605320344046
qwen3-32b__syn_0007__difficult_decision__persona_liwc__r0,syn_0007,,difficult_decision,persona_liwc,0,qwen3-32b,1.0,61.0,44.484657,44.347652,43.484657287597656,-16.652347564697266,523,5.670772636221669
qwen3-32b__syn_0007__memorable_journey__persona_liwc__r0,syn_0007,,memorable_journey,persona_liwc,0,qwen3-32b,1.0,61.0,52.275944,62.545467,51.275943756103516,1.5454673767089844,221,2.085506314386765
qwen3-32b__syn_0007__difficult_decision__persona_only__r0,syn_0007,,difficult_decision,persona_only,0,qwen3-32b,1.0,61.0,58.101974,54.360058,57.10197448730469,-6.639942169189453,229,1.4846780912147817
qwen3-32b__syn_0007__memorable_journey__lex_fewshot__r0,syn_0007,,memorable_journey,lex_fewshot,0,qwen3-32b,1.0,61.0,57.671265,82.974434,56.6712646484375,21.97443389892578,187,2.160381537079022
qwen3-32b__syn_0007__daily_life_change__persona_liwc__r0,syn_0007,,daily_life_change,persona_liwc,0,qwen3-32b,1.0,61.0,47.596184,76.380104,46.59618377685547,15.380104064941406,180,2.5218469963763193
qwen3-32b__syn_0007__daily_life_change__persona_only__r0,syn_0007,,daily_life_change,persona_only,0,qwen3-32b,1.0,61.0,51.94984,59.560184,50.9498405456543,-1.4398155212402344,181,2.471098509250317
qwen3-32b__syn_0007__meaningful_relationship__persona_only__r0,syn_0007,,meaningful_relationship,persona_only,0,qwen3-32b,1.0,61.0,41.284847,69.39959,40.284847259521484,8.399589538574219,216,2.104084247737267
qwen3-32b__syn_0007__meaningful_relationship__liwc_only__r0,syn_0007,,meaningful_relationship,liwc_only,0,qwen3-32b,1.0,61.0,47.9491,55.18226,46.949100494384766,-5.817741394042969,217,2.9271324512996766
qwen3-32b__syn_0007__daily_life_change__liwc_only__r0,syn_0007,,daily_life_change,liwc_only,0,qwen3-32b,1.0,61.0,53.354618,66.157074,52.354618072509766,5.157073974609375,183,3.7554490715035103
qwen3-32b__syn_0007__meaningful_relationship__lex_fewshot__r0,syn_0007,,meaningful_relationship,lex_fewshot,0,qwen3-32b,1.0,61.0,44.807713,36.514614,43.80771255493164,-24.48538589477539,75,2.049344735175282
qwen3-32b__syn_0007__daily_life_change__lex_fewshot__r0,syn_0007,,daily_life_change,lex_fewshot,0,qwen3-32b,1.0,61.0,52.27448,69.67172,51.274478912353516,8.671722412109375,176,5.48552067162491
qwen3-32b__syn_0007__childhood_memory__persona_only__r0,syn_0007,,childhood_memory,persona_only,0,qwen3-32b,1.0,61.0,59.641106,61.33484,58.64110565185547,0.3348388671875,199,1.8378432315184297
qwen3-32b__syn_0007__childhood_memory__liwc_only__r0,syn_0007,,childhood_memory,liwc_only,0,qwen3-32b,1.0,61.0,60.77224,60.77657,59.772239685058594,-0.22343063354492188,218,3.608478097517227
qwen3-32b__syn_0007__childhood_memory__persona_liwc__r0,syn_0007,,childhood_memory,persona_liwc,0,qwen3-32b,1.0,61.0,54.780045,67.26327,53.78004455566406,6.263267517089844,201,4.799177346390231
