model_key,steering_condition,liwc_MAE_LIWC,liwc_rho_LIWC,liwc_beta_LIWC,liwc_n_profiles,emb_rho_O,emb_rho_N,emb_n_profiles,bfi_rho_O,bfi_rho_N,bfi_standardized_mae_O,bfi_standardized_mae_N,bfi_MAE_BFI,bfi_slope_O,bfi_slope_N,bfi_n_profiles,boot_id
deepseek-v3,persona_only,1.2434877419710177,-0.062112108100508615,-0.06867815339494351,53,0.26944585469991034,-0.12662621420297657,53,0.8388635219529834,0.8657264789455403,0.6355710503825488,0.43354527148546573,0.5345581609340073,0.5364727797308008,0.809543136108808,53,1042
deepseek-v3,persona_liwc,2.717244864417586,0.6245963884089889,2.09724167218215,48,0.3078344117055797,-0.12380203562381091,48,0.8596301335451572,0.8131551837669668,0.5572980152398066,0.41237612100693294,0.4848370681233698,0.45944303065997105,0.7397164430088287,48,465
deepseek-v3,persona_only,1.32771575431791,-0.12047715399644816,-0.1074466787238588,49,0.4097014221804427,-0.15175724711260768,49,0.8724595653099703,0.8664385355997202,0.5930100395144207,0.3812761562096025,0.4871430978620116,0.5632412550564535,0.8817991479852516,49,183
deepseek-v3,liwc_only,2.7565592994615784,0.6785524069541963,2.2919570100594915,51,0.246089115997476,-0.12214779057242754,51,0.005074992091165002,0.16617239091361938,0.8212150601851789,0.8391318790390028,0.8301734696120908,0.0009279843829543215,0.1275371180056746,51,1077
gpt-4o-mini,liwc_only,1.791282316143479,0.5656954139815852,1.2885309564682856,49,0.28481704843870265,0.024298114446994947,49,-0.06383469557842343,-0.09377792679195719,1.3525171438862928,0.9371755613396965,1.1448463526129946,-0.012509531252834999,-0.03598327491775962,49,242
deepseek-v3,liwc_only,2.7628992840990554,0.7121431424031411,2.525720049986238,54,0.3078157045712254,-0.19592665458275918,54,-0.04898855661220047,0.29731846804713236,0.866878804889307,0.8004192697724404,0.8336490373308737,-0.01517828368571361,0.20739500469977576,54,722
qwen3-32b,lex_fewshot,2.472649969916882,0.5139225515001772,1.6127579923149071,46,0.09497363837727017,-0.2610736916348999,46,-0.11176692316089437,0.08262066742264948,0.9421743284469375,0.9398986688892159,0.9410364986680767,-0.034523343883589935,0.019724102934634908,46,1022
deepseek-v3,persona_liwc,2.612048165381852,0.6432455872759959,1.9538368707653553,46,0.4266183007824768,-0.10810812477911082,46,0.808515406596864,0.8556396110932152,0.5740878223509934,0.40621773599739963,0.49015277917419653,0.4427967036190237,0.7577312025292482,46,20
gpt-4o-mini,liwc_only,1.8365866533708717,0.6120351478577729,1.3320464810232515,49,0.17261452722080847,0.11412964520990539,49,-0.09362463784728822,0.09345221736814073,1.3398527959740223,0.8673149053707787,1.1035838506724005,-0.011194782372585197,0.08498191852107603,49,840
deepseek-v3,persona_only,1.2767204902490386,-0.057840003432256315,-0.03522663952553602,55,0.045662933190621265,-0.24831721136557539,55,0.8225512549418288,0.8883432995668956,0.6881954938793597,0.3949720061857656,0.5415837500325626,0.5141991992577435,0.8550200364357733,55,188
qwen3-32b,persona_liwc,1.8491644574974115,0.46548984599086995,1.280134518394147,50,0.3028236082430506,0.28272156197838805,50,0.7876458578560339,0.5781708506365358,0.8012870192068147,0.6192980401729304,0.7102925296898726,0.3227341014959631,0.41242650981989876,50,232
deepseek-v3,liwc_only,2.821565414395012,0.6625918992597004,1.9915189145566956,46,0.05805775467423866,-0.28955820051270953,46,-0.14048030862002261,0.05147513446932235,0.9143532291921805,0.9014854269501158,0.9079193280711482,-0.04606751258279607,0.028990179836294944,46,451
qwen3-32b,persona_only,1.1707014517742762,0.07591036506100521,0.07889654872234159,48,0.005487343708396462,0.43494565057669693,48,0.8313171378353607,0.8061246718992167,0.839284003882765,0.4495027205312962,0.6443933622070306,0.3895094144514096,0.5601553403688874,48,1475
gpt-4o-mini,persona_liwc,1.2950813224932423,0.42527717773106327,0.7565098223572667,52,0.2453660525549285,0.16476267377958717,52,0.7106634929514423,0.7035969174442938,1.3368836077795259,0.5204195184343046,0.9286515631069152,0.2205444186339544,0.531164507390937,52,411
qwen3-32b,liwc_only,1.9937223713908057,0.4930699182018445,1.7823149350854925,52,-0.03549083261354434,0.015506197555916418,52,-0.06923687912188896,0.04834437620022402,1.0167459818856937,0.9845614326544668,1.0006537072700803,-0.01004560351726507,0.022606183498622347,52,789
qwen3-32b,persona_liwc,1.7167324742895365,0.464406155032051,1.6543918785342293,54,0.454271622772925,0.33480127191014736,54,0.8330218218794749,0.701193700216271,0.8500939903382836,0.5821520013177677,0.7161229958280256,0.38889632131220137,0.43792520635088045,54,1952
deepseek-v3,liwc_only,2.871801495459312,0.7017678290389683,2.360717755810767,51,0.14154727387639185,-0.226438209586638,51,-0.16414090137266815,0.22936198649721368,0.8191881228518791,0.8377980438085926,0.8284930833302359,-0.045941944892577885,0.15256812384868537,51,1211
qwen3-32b,liwc_only,1.8122827682007512,0.46958288781930385,1.420611419627361,47,-0.06250183699638824,0.011741570746649098,47,-0.13610821480375523,-0.039778973624417756,0.9175855873637774,0.9872841566713076,0.9524348720175425,-0.010272382083808877,0.0042573810954856005,47,1093
deepseek-v3,persona_only,1.2989627689727627,-0.10627638148350331,-0.09498945522919557,50,0.4090603764352218,-0.051119445978128744,50,0.848737496716679,0.8882105518729557,0.6995589314032646,0.36654337563858796,0.5330511535209264,0.5075784293070644,0.8885764079358881,50,50
gpt-4o-mini,liwc_only,1.714372582856372,0.5681343321833416,1.1337045521982532,47,0.04465913380840768,0.32308453668388204,47,-0.21162918663897026,0.2886407113953028,1.1740632593449187,0.8171284447822377,0.9955958520635781,-0.033988770825509676,0.1550061431550812,47,675
deepseek-v3,lex_fewshot,2.968231624573744,0.6648154855872853,2.08269010046734,51,-0.06870006713334702,-0.05047990603715965,51,-0.13135708471475835,0.1378662388695286,0.8533073107078183,0.8465406150460175,0.849923962876918,-0.022660471981424995,0.09640319802484505,51,536
gpt-4o-mini,lex_fewshot,1.6831406550491435,0.615097564447292,1.0738108391193548,53,0.11592450535106633,0.0836712237819698,53,-0.018450856905289147,0.2369950484708517,1.252456114673746,0.8548978518466701,1.0536769832602082,-0.010881168463439074,0.13455075878773662,53,1369
gpt-4o-mini,liwc_only,1.6184412818334355,0.5679910311700397,1.107179958578393,48,0.02031670872570139,0.18502229295078465,48,-0.07158392734406338,0.03398533012351337,1.157225638177676,0.8879594912303076,1.0225925647039917,-0.007406568229651115,0.008363921485160707,48,587
gpt-4o-mini,lex_fewshot,1.6920297866293985,0.6565067812792762,1.1968532583892584,48,-0.04035412545103999,0.14213559395070208,48,-0.05550874296637346,0.20296706999561134,1.3209558150565301,0.8854257012603959,1.103190758158463,-0.013442475765230836,0.10732573398695514,48,610
deepseek-v3,lex_fewshot,2.8174261186110408,0.6458096699957839,2.0974463776587635,49,-0.022209179962059136,-0.09605717176929486,49,-0.2684054564961937,0.1949663081881813,0.7927276333886845,0.8286214889681365,0.8106745611784105,-0.07231386166635266,0.13686380107318796,49,509
deepseek-v3,persona_liwc,2.639566991139336,0.6380044008580854,1.7638022827062896,52,0.3084611588975834,-0.01665563576309979,52,0.7742507721693673,0.7896974013869714,0.5478320136459123,0.4124734242523366,0.4801527189491244,0.4203411466958977,0.7106924959785972,52,772
qwen3-32b,lex_fewshot,2.317779135856157,0.5331340478890151,1.9136150603581359,50,0.05096402847279214,-0.12460970320174312,50,-0.1555550208791751,0.37215616141854346,0.9808198013198924,0.8909843211705634,0.9359020612452279,-0.04071815459137109,0.15974562807457984,50,672
gpt-4o-mini,persona_liwc,1.1956215220507758,0.4548947950892479,0.7227609392342256,53,0.41016353750623696,0.20075836732217103,53,0.7970651938935587,0.7315203571370629,1.3322983420298857,0.5182413362650055,0.9252698391474456,0.2951586444178115,0.5218739520093523,53,1204
qwen3-32b,persona_liwc,1.8575023031772944,0.4503492830048359,1.4848952623536598,46,0.3488224104481112,0.1780424996758668,46,0.8506134415204863,0.7152954393458514,0.8060534043436216,0.582449120430527,0.6942512623870742,0.40362956909459885,0.45163292876940747,46,1917
gpt-4o-mini,persona_liwc,1.2500659253636355,0.4721612042408421,0.6901365770146068,46,0.381928279959954,0.1399438689378366,46,0.7265937101718978,0.6797222274022423,1.2044367701521383,0.5493404069393155,0.8768885885457269,0.2289249014731033,0.49550500904035505,46,784
qwen3-32b,lex_fewshot,2.378602112726329,0.5366441413146288,1.851844854910451,48,0.04693613246253733,-0.032308864907716936,48,-0.013679258965897802,0.11261677432825894,0.968232853017531,0.9310109627228549,0.949621907870193,-0.003999101868528802,0.04124233036062788,48,1828
deepseek-v3,persona_liwc,2.4932973970837935,0.6297751799209995,1.8643560374949208,54,0.3636606978057032,0.025434233387245837,54,0.7537575889868199,0.8097254216581076,0.6210030571576356,0.4139704033689436,0.5174867302632896,0.40621005664140536,0.7061926667420209,54,1555
gpt-4o-mini,persona_only,1.0808335668614346,0.0728096285494019,0.057193387794877926,54,0.22431120862972778,-0.014377242251943001,54,0.8350851759402754,0.88886348596307,1.218871644375386,0.44450762470411465,0.8316896345397503,0.27609631499892406,0.5404948414230419,54,72
deepseek-v3,liwc_only,2.7804653561399566,0.7243227694171789,2.282813306733116,53,0.1626157608582846,-0.22382738171876557,53,-0.11410181915221941,0.2785569492398767,0.9021665654586507,0.843154375437594,0.8726604704481223,-0.026915984421171286,0.16513737968177547,53,724
gpt-4o-mini,persona_only,1.0784153514705768,0.025840405694096704,0.022549905078016415,58,0.277105871775644,-0.031111523907555463,58,0.7369369091972781,0.8075756900058849,1.2460911086011037,0.4953666778933133,0.8707288932472085,0.244538547529323,0.4821688280777684,58,1972
deepseek-v3,liwc_only,2.584413474959846,0.6803900136040608,2.282109557815169,51,0.17671831857894632,-0.3192376158524449,51,-0.08724209181763676,0.19690282738971226,0.8740539264563412,0.8301342436559502,0.8520940850561457,-0.02935589763564386,0.13541414758775155,51,195
gpt-4o-mini,persona_only,1.0555460408102844,0.037493870645961484,0.026256952176303843,50,0.2587325659469271,-0.050785575154299344,50,0.8456638794503655,0.8229950367610794,1.3525148604144799,0.46265308400153354,0.9075839722080067,0.28466156630926354,0.4957081016494089,50,45
qwen3-32b,persona_only,1.179948552735885,0.05391465152463903,0.05509731346845304,49,-0.027822451638481807,0.3705482536099318,49,0.8252975169469512,0.7878873334589316,0.8357254388174912,0.4591945163006533,0.6474599775590723,0.3573545449013207,0.5320041852729416,49,1208
deepseek-v3,liwc_only,2.781516904537267,0.7133569460763748,2.107841559975169,49,0.053161088744595034,-0.08213375240591358,49,-0.2602187014845019,-0.0015572348325914376,0.9742696816829963,0.9191250637274165,0.9466973727052064,-0.07742256532563764,0.0017392299721142373,49,1497
gpt-4o-mini,liwc_only,1.7865857036964485,0.5904360395806612,1.0362701538966697,51,0.20305678288424883,0.08032421191895538,51,-0.16113679779109663,0.11690077039639371,1.3819485553678337,0.8836911742171352,1.1328198647924843,-0.02630260222576778,0.0578401110218973,51,173
gpt-4o-mini,persona_only,1.0467390727806156,0.06272599434628524,0.031124014692506422,51,0.22008425055435177,-0.11358853430713332,51,0.805295703393513,0.8178339503657037,1.351459239591066,0.46444032556733,0.907949782579198,0.29046599186619043,0.47248387086957744,51,1045
gpt-4o-mini,lex_fewshot,1.661609186904027,0.5919686459326733,1.0770090894365083,46,-0.1275125292220481,0.20760310880749253,46,-0.01433337846033692,0.3249575677190821,1.3142522008036437,0.833970974651874,1.0741115877277587,-0.008029998059306081,0.15441305162178717,46,1917
deepseek-v3,liwc_only,2.7475303502728337,0.7043579309995381,2.1065026049265048,54,0.07617778299359691,-0.18709482888072246,54,-0.391364104407324,0.09416656297716677,0.8679908462988146,0.8709760982759953,0.869483472287405,-0.11163953762220966,0.06211586345036773,54,1200
qwen3-32b,persona_only,1.135258088794421,0.09407495764256112,0.08534136605069206,51,0.04987206413073604,0.34850927798207404,51,0.8350064111384639,0.7808330977669871,0.8502483401683667,0.4096345225225449,0.6299414313454558,0.37106660704064853,0.5904685282540667,51,487
gpt-4o-mini,liwc_only,1.9030363184284176,0.5893156417779182,1.08409009162301,55,0.21017103588310845,0.10108488481083082,55,-0.08915506005927877,0.08702718376354085,1.4424043294724194,0.8538469327538913,1.1481256311131554,-0.01667796623035378,0.0723021641152465,55,311
qwen3-32b,lex_fewshot,2.4446548246748354,0.5122072324668001,1.7893528912385688,50,0.00048042282748164293,-0.349108788146773,50,-0.1262811658776406,0.09352622102700656,0.884283407356925,0.8849332114799234,0.8846083094184243,-0.011110511436655713,0.050373642972821715,50,1599
qwen3-32b,lex_fewshot,2.2805302443592,0.48729285405275097,1.575197304415656,52,-0.0367697334520894,-0.1733783277046607,52,-0.15584390616034888,0.10860279445027293,0.9385654001360483,0.9701796210767247,0.9543725106063865,-0.025532831908570475,0.03713176229093376,52,1889
qwen3-32b,liwc_only,1.9581474236331589,0.52319562504085,1.3046513568788374,51,-0.02966150597439406,-0.004029246533812222,51,-0.030107237763392546,0.18003170753255401,0.9021438692880278,0.9130060436250897,0.9075749564565587,-1.2095737712756068e-05,0.08539530206525796,51,586
gpt-4o-mini,lex_fewshot,1.5691715558517023,0.5642144751263096,1.1260337606550064,51,0.005795527742276487,0.08125113695868695,51,0.14218985202025555,0.06635875842222355,1.1825251488878687,0.8674222567708002,1.0249737028293344,0.016114557951160114,0.0644164613615841,51,1371
qwen3-32b,persona_only,1.125748806785724,0.07767573644770077,0.05972650657100217,48,-0.011244809374920287,0.5761378062562004,48,0.832585974084022,0.8662591699827904,0.7655317327598824,0.3885990303332602,0.5770653815465713,0.3660870843667056,0.5923925481429906,48,587
qwen3-32b,persona_liwc,1.8794716050099562,0.4129262418316724,1.3125339259644568,52,0.2722088891058759,0.24135651676795242,52,0.7452300816391109,0.7092268785554785,0.8519505284651957,0.5617339261329272,0.7068422272990614,0.3228231481070576,0.4484841709426253,52,1841
gpt-4o-mini,liwc_only,1.7940953696882336,0.5914523871672247,1.168787540797238,52,0.17892344926038986,0.15888271852358574,52,-0.038185087591633374,0.002884923635226653,1.3531341778673764,0.9421711339828617,1.147652655925119,-0.0023577088345132363,0.01253060842110791,52,308
deepseek-v3,persona_liwc,2.431355745908604,0.6037056659309948,1.809279452734136,57,0.4994407146883027,-0.0018479195766798234,57,0.8224248058445989,0.7969907796518836,0.515331436187212,0.420693028720035,0.4680122324536235,0.490772993664091,0.7087570397838167,57,1278
qwen3-32b,persona_only,1.1756407194931973,0.031957109956637496,0.001553004050730715,48,-0.005212858875866934,0.5298765091772522,48,0.8077874590301584,0.7912105893644106,0.8061653376388692,0.4150590947064423,0.6106122161726557,0.36453187058968595,0.5679853438586908,48,1836
qwen3-32b,liwc_only,1.936279724291732,0.4660132298603301,1.3391516839882334,55,-0.019813058690676507,-0.1357485699855701,55,-0.08606832806187692,-0.021728145528044467,0.975604237215814,0.9769954123469181,0.9762998247813661,-0.014548058974174634,-0.008285372432400994,55,700
deepseek-v3,persona_liwc,2.8511864649597363,0.6308897522678623,1.8858479859263524,49,0.2075655031425529,-0.22680520882266547,49,0.7783679051165981,0.759949018586612,0.5717249446105859,0.4730788723014301,0.522401908456008,0.43071399368280566,0.6522938512153696,49,1538
deepseek-v3,persona_only,1.284668348420088,-0.08208677966097613,-0.08645619682400817,51,0.2978175025432798,-0.2934426189952135,51,0.8549655417277793,0.8455789170304352,0.6471798088854338,0.3517367766196691,0.4994582927525515,0.5766189227920129,0.8064026797915822,51,1856
gpt-4o-mini,persona_liwc,1.2497928891731735,0.43241273495361776,0.685956756025961,49,0.3248169128378619,0.1280245189770238,49,0.6757322712180611,0.5869631892395928,1.308756820346337,0.5389158299648922,0.9238363251556145,0.260482385138034,0.46934924332142464,49,644
qwen3-32b,persona_only,1.1649142232183285,0.11111901319636106,0.20726693952534475,48,0.02688537675268044,0.3610108368415464,48,0.8012445993338616,0.8229271852617851,0.8618564506910151,0.4007004904046871,0.6312784705478511,0.3570852713747463,0.5767817610772814,48,415
deepseek-v3,persona_liwc,2.6606726547271182,0.6467920247167825,2.113166639681662,48,0.34375787623454024,0.01297960946356836,48,0.7856873670819945,0.8014830128565469,0.5842834438759567,0.4245827278773132,0.5044330858766349,0.4673860240547173,0.7211468598667072,48,766
qwen3-32b,persona_liwc,1.887482379060596,0.42415689403040263,1.2279907965501933,51,0.3966120737296298,0.0045279611983352515,51,0.8221812496405336,0.6872255866345278,0.8193354663943624,0.5644484127369165,0.6918919395656394,0.3623799336347724,0.4682684397735999,51,231
qwen3-32b,persona_only,1.1753403349503682,0.10202510992710837,0.11550403305617275,53,-0.009358991587960228,0.2972286638797025,53,0.8366791574543344,0.8327008586571867,0.8614875439732369,0.45946976318006527,0.6604786535766511,0.38795916153024107,0.5405509503649369,53,1360
deepseek-v3,lex_fewshot,2.9980412430829126,0.6369584449820725,2.0768819145660986,48,-0.10918576061979035,-0.04404497608860923,48,-0.20610854251929822,0.20434051498323882,0.8556959090929859,0.7710858667453807,0.8133908879191833,-0.04702908239020193,0.16976398860467345,48,55
qwen3-32b,persona_liwc,1.911314876853118,0.4253090795222881,1.5949767918546653,50,0.37044699676391246,0.2402518344167452,50,0.7948755377454896,0.7860816806880797,0.8518078576756465,0.5538356617078294,0.7028217596917379,0.37360768633602365,0.46012653281981475,50,1323
deepseek-v3,persona_liwc,2.5762596276145646,0.5907591703739917,1.7376207724531998,47,0.15408642595602562,0.12483370697405836,47,0.7431803138283077,0.7887475335829793,0.5406924526476354,0.4306454715576563,0.4856689621026459,0.4174561840967934,0.7001008618563168,47,38
qwen3-32b,liwc_only,1.8608630735420388,0.5203730763485896,1.3829335680888448,47,0.12701448211331487,-0.30924497675107526,47,0.027047376391941123,0.022994157613251756,0.8555679147713499,0.9017008565996582,0.878634385685504,0.01406542624651018,0.02110574188172795,47,390
deepseek-v3,lex_fewshot,3.0559453577485254,0.6010702496378234,2.3101881818876047,53,0.10538209831243343,-0.14011945920332364,53,-0.12854316443432995,0.08419248893923269,0.8597401134049001,0.8401233483037402,0.8499317308543202,-0.02480201305766612,0.06560655299889573,53,1122
